key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,lvm,"[""l"",""v"",""m""]","[0.6291000000089468,0.9659000000059592,1.1824000000059698,1.6291000000089468]",1,LVM,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,xqzb,"[""x"",""q"",""z"",""b""]","[0.515299999997012,0.563999999999993,0.8430999999940383,1.2670999999940307,1.61099999999999]",1,XQZB,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,rlpz,"[""r"",""l"",""p"",""z""]","[1.195999999999998,1.523100000008938,1.731499999999997,1.8991000000089429,2.0992000000029805]",1,RLPZ,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,mmhxd,"[""m"",""m"",""h"",""x"",""d""]","[0.6184000000059626,0.7622000000030056,0.9862000000029951,1.4182999999970463,1.5782999999970428,1.715600000008962]",1,MMHXD,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,ctwzz,"[""c"",""t"",""w"",""z"",""z""]","[4.024799999997015,4.489000000000004,4.657000000000011,4.913000000000011,5.082700000002973,5.304899999991051]",1,CTWZZ,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,nbxgtx,"[""n"",""b"",""x"",""g"",""t"",""x""]","[1.6169999999999902,2.125799999997014,2.3504000000059477,2.6694999999999993,2.829499999999996,3.0004000000059534,3.4375]",1,NBXGTX,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60b7bb77c573c1a28d072811,23,Mężczyzna,2022-06-25_15h32.00.470,task,2021.1.4,Win32,60.0348202,6299f149e92ead563fba08ef,62b70e46f66b8c0ed63fc260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
