key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,nzh,"[""n"",""z"",""h""]","[0.7663999999761586,1.2741999999880704,1.8833999999761488,2.6265999999642275]",1,NZH,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,wrqp,"[""w"",""r"",""q"",""p""]","[1.089500000000001,1.316099999964237,2.2068999999761587,2.4161999999880805,3.1878999999761675]",1,WRQP,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,mhnx,"[""m"",""h"",""n"",""x""]","[0.9668000000119292,1.3856999999880912,1.684600000023849,2.1213999999761626,2.8006000000238487]",1,MHNX,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,dtcvl,"[""d"",""t"",""c"",""v"",""l""]","[1.205400000035766,1.79019999998809,2.167600000023853,2.7830000000000013,3.3676000000238417,4.169199999988081]",1,DTCVL,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,gwhjz,"[""g"",""w"",""h"",""j"",""z""]","[1.287699999988078,1.7254999999999967,2.0158000000119216,2.281699999988078,2.6501999999880894,3.6178000000119255]",1,GWHJZ,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,rnwdtk,"[""r"",""n"",""w"",""d"",""t"",""k""]","[0.8669999999999902,1.248899999976146,1.522500000000008,1.8815999999642372,2.265399999976154,2.833399999976166,5.7169999999999845]",1,RNWDTK,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e70491f899f5e63073e7fd4,24,Kobieta,2022-06-11_09h31.34.572,task,2021.1.4,MacIntel,59.99880002,6299f149e92ead563fba08ef,62a443f71c22fcf20a4ace66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
