key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""period""]",0,[0.26710000002383083],10,0,10,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2833999999761545],11,0,11,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2673000000715291],12,0,12,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.23349999999999227],13,0,13,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.26679999995231185],14,0,14,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2839999999999918],15,0,15,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2502999999523041],16,0,16,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.267400000095364],17,0,17,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.24270000004767667],18,0,18,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2505000000000024],19,0,19,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2505000000000024],20,0,20,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.0012000000476746209],21,0,21,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.01909999990462552],22,0,22,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2668000000715267],23,0,23,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2668000000715409],24,0,24,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2999000000953913],25,0,25,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.23370000004769054],26,0,26,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.14999999999997726],27,0,27,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2171000000238621],28,0,28,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.25080000007150716],29,0,29,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.250300000071519],30,0,30,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.23289999997615496],31,0,31,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2358000000715208],32,0,32,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.24979999995230173],33,0,33,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2342000000476787],34,0,34,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.18420000004769577],35,0,35,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.06700000000000728],36,0,36,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2343999999761479],37,0,37,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.25139999997617224],38,0,38,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2671999999284651],39,0,39,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2668000000715267],40,0,40,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.10079999995230082],41,0,41,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2330000000000041],42,0,42,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2669999999999959],43,0,43,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.21800000000001774],44,0,44,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.25099999999997635],45,0,45,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.26760000002386164],46,0,46,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2668999999761468],47,0,47,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.28360000002382435],48,0,48,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.26660000002382844],49,0,49,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.1875],50,0,50,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2335000000000207],51,0,51,0,1,610063b7b50c4e9488e77eca,22,Kobieta,2022-05-28_09h27.42.828,task,2021.1.4,MacIntel,60.0024001,628b806c463b948bc644b84f,6291ceddeb734f021991874a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
