key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,wzp,"[""w"",""z"",""p""]","[1.3508000000002767,1.7019999999999982,2.4856000000000904,2.6506000000000967]",1,WZP,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,ktn,"[""k"",""t"",""n""]","[1.8624999999999972,2.499300000000275,3.2422000000001816,3.394100000000094]",1,KTN,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,cwjs,"[""c"",""w"",""j"",""s""]","[2.004899999999907,2.435399999999916,2.9197999999998245,3.7674999999999983,3.888899999999907]",1,CWJS,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,rrnm,"[""r"",""r"",""n"",""m""]","[1.3553999999999036,1.4914999999999878,1.7909999999999968,1.9673999999998983,2.888600000000082]",1,RRNM,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,mwghh,"[""m"",""w"",""g"",""h"",""h""]","[1.8207999999998208,2.0132999999998162,2.357699999999724,2.949399999999912,3.0713999999999118,4.752499999999998]",1,MWGHH,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,rqfgc,"[""r"",""q"",""f"",""g"",""c""]","[1.6648000000002696,2.312700000000177,2.910100000000085,3.2382000000001767,3.707100000000082,4.053600000000088]",1,RQFGC,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,svksc,"[""s"",""v"",""k"",""s"",""c""]","[1.4378999999998996,2.1624999999999943,3.732399999999899,3.991199999999708,5.041499999999985,5.241199999999708]",0,SVKSCB,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6066e9cfce4f74fe20aa3cad,47,Mężczyzna,2022-06-11_09h33.00.129,task,2021.1.4,Win32,59.60896519,6299f149e92ead563fba08ef,62a4450f4d4f0b27b9c0951a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
