key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""period""]",0,10,0,10,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.1939999999999955],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,11,0,11,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.2511000000238397],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,12,0,12,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.1763999999761552],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,13,0,13,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.042199999988085324],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,14,0,14,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.09360000002384083],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,15,0,15,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.10729999995230344],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,16,0,16,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,"[0.03120000004768997,1.9421000000238422]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,17,0,17,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[1.8539000000357646],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,18,0,18,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,19,0,19,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.21320000004767792],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,20,0,20,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,"[0.10910000002382958,1.8679000000357604]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,21,0,21,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,22,0,22,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.25090000003575597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,23,0,23,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.22840000003576222],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,24,0,24,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.22580000001192957],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,25,0,25,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.22589999997614996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,26,0,26,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.15519999998807066],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,27,0,27,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.21050000000001035],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,28,0,28,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.03390000003577143],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,29,0,29,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.1273999999761628],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,30,0,30,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.10870000004769054],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,31,0,31,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.27430000001191956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,32,0,32,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.20749999999999602],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,33,0,33,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.3347000000476754],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,34,0,34,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.24019999998807862],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,35,0,35,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.2903000000119249],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,36,0,36,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,"[0.2518000000119116,1.9398999999761486]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,37,0,37,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,38,0,38,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.2079999999999984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,39,0,39,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,"[0.09669999998807555,1.9495000000000005]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,40,0,40,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,41,0,41,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.20890000003576858],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,42,0,42,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.1366999999880818],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,43,0,43,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.2675999999642329],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,44,0,44,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.27499999999997726],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,45,0,45,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.2845999999642288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,46,0,46,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.18279999995232288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,47,0,47,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[0.16169999998808748],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,48,0,48,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,"[0.21459999996423562,1.9244999999999948]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,49,0,49,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,50,0,50,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,"[0.0008000000119068318,1.9361999999880766]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,51,0,51,0,1,60ab320c7942de077d57299a,20,Mężczyzna,2022-06-04_10h12.16.727,task,2021.1.4,Win32,119.3887297,628b806c463b948bc644b84f,629b0d84c8779603b71301c9,[1.9072999999523006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
