key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""period""]",0,[0.4654000000953715],11,0,11,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.44220000004769133],12,0,12,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.261299999952314],13,0,13,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,"[0.1944999999999908,1.9211999999284615]",14,0,14,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[1.9280000000000115],15,0,15,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,16,0,16,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.25010000002384913],17,0,17,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.22239999997617588],18,0,18,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.22960000002385073],19,0,19,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2022999999523165],20,0,20,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.06639999997616997],21,0,21,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.27350000000001273],22,0,22,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.35499999999998977],23,0,23,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.7723999999761588],24,0,24,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[1.3997999999523074],25,0,25,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[1.0035000000000025],26,0,26,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.25149999999999295],27,0,27,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2355999999046503],28,0,28,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.25710000002385414],29,0,29,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.23720000004766462],30,0,30,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3395999999046353],31,0,31,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2641000000238307],32,0,32,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.250300000071519],33,0,33,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.20779999995230014],34,0,34,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2715000000000032],35,0,35,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.25720000004767485],36,0,36,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2016999999284792],37,0,37,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.27800000000002],38,0,38,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.28489999997614746],39,0,39,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.30570000004769327],40,0,40,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.29259999990463825],41,0,41,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2708000000715174],42,0,42,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.27120000004768485],43,0,43,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.24310000002384413],44,0,44,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.22860000002384595],45,0,45,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.32080000007152876],46,0,46,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.34029999995232174],47,0,47,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.23689999997614564],48,0,48,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.1980000000000075],49,0,49,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.23419999992847806],50,0,50,0,1,60ef4432df04da6821fec20a,24,Mężczyzna,2022-06-04_08h36.23.362,task,2021.1.4,Win32,143.9677512,628b806c463b948bc644b84f,629afd59ca11e57e234c6f59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
