key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,zht,"[""z"",""h"",""t""]","[0.5544999999999618,0.7987999999969588,0.935700000002953,1.4310999999939895]",1,ZHT,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,dwlq,"[""d"",""w"",""l"",""q""]","[0.6496999999881155,0.8672999999970443,1.0248999999911348,1.1670999999940932,1.4083999999910475]",1,DWLQ,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,hrlc,"[""h"",""r"",""l"",""c""]","[1.0979999999999563,2.6317000000029793,3.224100000008889,3.548100000008958,4.317000000000007]",1,HRLC,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,qcnwh,"[""q"",""c"",""n"",""w"",""h""]","[1.2838999999910357,1.6585999999940668,2.1002000000029284,2.537099999993984,2.9039999999999964,3.3170000000000073]",1,QCNWH,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,rqxjp,"[""r"",""q"",""x"",""j"",""p""]","[1.4834999999999354,2.348700000002964,4.483700000002955,4.836700000002907,5.120999999999981,5.482400000005896]",1,RQXJP,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,bzsvqa,"[""b"",""z"",""s"",""v"",""q"",""a""]","[1.3427999999970552,1.8022000000030403,2.598700000002964,5.940299999997023,6.815500000000043,7.232799999997042,8.233700000003068]",0,BZSVQK,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,609ea6976e377c8f9f77759a,22,Kobieta,2022-06-11_09h21.28.237,task,2021.1.4,Win32,60.37918126,6299f149e92ead563fba08ef,62a4424ba1a5d54b64e81f2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
