key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,xgl,"[""x"",""g"",""l""]","[0.9393999999761604,1.239799999952325,1.7406000000238464,2.5277999999523217]",1,XGL,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,tbsj,"[""t"",""b"",""s"",""j""]","[0.47560000002384584,0.6126999999284806,0.8528999999761595,1.0071000000238541,1.4468999999761678]",1,TBSJ,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,shzd,"[""s"",""h"",""z"",""d""]","[0.4001000000238406,0.554000000000002,0.6802000000476909,1.2341000000238438,1.9977000000476863]",1,SHZD,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,tlbvv,"[""t"",""l"",""b"",""v"",""v""]","[0.8892000000476799,1.3972000000476754,1.7541000000238398,2.447700000047675,2.634799999952307,4.199100000023833]",1,TLBVV,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,pkgtd,"[""p"",""k"",""g"",""t"",""d""]","[0.6728999999761527,0.9064999999999941,1.654500000000013,1.967300000071532,2.516600000023857,3.075300000071536]",1,PKGTD,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,bbjgbv,"[""b"",""b"",""j"",""g"",""b"",""v""]","[1.9037999999523265,2.047799999952332,2.328000000000003,3.758100000023859,4.143600000023866,4.3226999999284885,4.744799999952335]",1,BBJGBV,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ebee9008ccaaa2ac3e1d210,21,Mężczyzna,2022-06-11_09h42.19.901,task,2021.1.4,Win32,74.93443237,6299f149e92ead563fba08ef,62a44672d2dd1bef33832b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
