key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,xjg,"[""x"",""j"",""g""]","[1.6784000000953654,1.821400000095366,2.0099000000953566,2.2674999999999983]",1,XJG,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,qctz,"[""q"",""c"",""t"",""z""]","[1.1172000000476743,1.516999999999996,2.0050999999046297,2.328499999999991,2.636900000095366]",1,QCTZ,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,hnnq,"[""h"",""n"",""n"",""q""]","[1.5210999999046209,1.9037999999523123,2.076499999999996,2.3956999998092527,2.7320999999046194]",1,HNNQ,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,ctshh,"[""c"",""t"",""s"",""h"",""h""]","[1.311000000000007,1.8264999999999958,2.146400000095369,2.444299999952321,2.612600000143047,3.0427999999523223]",1,CTSHH,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,tbcdz,"[""t"",""b"",""c"",""d"",""z""]","[2.8102999999523206,3.0047999999523114,3.228799999952315,4.010599999904628,4.152599999904638,4.674299999952311]",1,TBCDZ,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,sfzspk,"[""s"",""f"",""z"",""s"",""p"",""k""]","[1.8083999998569453,2.164699999809258,2.7010999999046277,4.919799999952318,5.07059999990463,5.239199999809259,5.881899999856941]",0,SVFSPK,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e99c5be1a0c87028c125183,23,Mężczyzna,2022-06-11_09h42.38.260,task,2021.1.4,Win32,60.10337781,6299f149e92ead563fba08ef,62a446cf1eaae6b8a67b619a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
