key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""comma""]",0,[0.5497999999523131],10,0,10,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5658999998569527],11,0,11,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5627000000476841],12,0,12,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.546999999999997],13,0,13,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.33549999999999613],14,0,14,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.6617000000476736],15,0,15,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.333999999999989],16,0,16,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.26889999985694146],17,0,17,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.21509999990463768],18,0,18,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.9597999999523097],19,0,19,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[1.1512000000476803],20,0,20,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5626999998092685],21,0,21,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2605000000000075],22,0,22,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.43429999995231583],23,0,23,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.32550000000000523],24,0,24,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.3737000000476911],25,0,25,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2670000000000101],26,0,26,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2145999999046353],27,0,27,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2154999999999916],28,0,28,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.17399999999997817],29,0,29,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.05330000019074532],30,0,30,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.5228000001907276],31,0,31,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.30179999995232265],32,0,32,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.3684000000953631],33,0,33,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.3748999998569502],34,0,34,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,"[0.18099999999998317,1.8138999998569432]",35,0,35,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,36,0,36,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.22440000009535765],37,0,37,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.00040000009536811376],38,0,38,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.32800000000000296],39,0,39,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.4537000000476894],40,0,40,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5269000000953667],41,0,41,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.26940000009537357],42,0,42,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.25459999990465576],43,0,43,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3107000000476887],44,0,44,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.23390000009536038],45,0,45,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.22739999985697068],46,0,46,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2032999999523213],47,0,47,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,"[0.20830000019071804,1.9533000001907226]",48,0,48,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,49,0,49,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2670999999046444],50,0,50,0,1,604d6dd610326bec3ab2d15e,20,Mężczyzna,2022-06-10_12h58.10.502,task,2021.1.4,Win32,75.26719855,628b806c463b948bc644b84f,62a323b40ba0e39638525511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
