key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,,,,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,fdnm,"[""f"",""d"",""n"",""m""]","[0.9327999999999861,1.2638999999999925,1.5077999999999747,1.753399999999985,2.0557999999999765]",1,FDNM,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,pmds,"[""p"",""m"",""d"",""s""]","[0.3967999999999847,0.7647999999999939,1.3976000000000397,1.560100000000034,2.0775000000000006]",1,PMDS,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,fzbgh,"[""f"",""z"",""b"",""g"",""h""]","[0.48939999999997497,0.7932999999999879,0.9832999999999856,1.7082999999999942,1.7855999999999739,2.2720999999999805]",1,FZBGH,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,kqtqn,"[""k"",""q"",""t"",""q"",""n""]","[0.652100000000047,1.1071000000000453,1.4772000000000105,1.7237000000000222,1.9671000000000447,2.25090000000003]",1,KQTQN,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,kfxznh,"[""k"",""f"",""x"",""z"",""n"",""h""]","[2.0237000000000194,2.39579999999998,4.052599999999984,4.320899999999966,4.585599999999971,5.274799999999999,6.1229999999999905]",0,FXKZNH,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5ea606388e4cf808c64292d4,21,Mężczyzna,2022-06-11_09h40.16.362,task,2021.1.4,Win32,64,6299f149e92ead563fba08ef,62a446ca88cd2296b8f7c976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
