key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""comma""]",0,12,0,12,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.2990000000000066],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,13,0,13,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,"[0.2562000000476701,1.9312000000476814]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,14,0,14,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,15,0,15,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,"[0.28189999997616155,1.6371999999880984]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,16,0,16,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.3984000000357639],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,17,0,17,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.2511999999880743],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,18,0,18,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.5650999999642181],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,19,0,19,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.2656999999880725],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,20,0,20,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.154899999976152],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,21,0,21,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.29980000001194185],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,22,0,22,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.632399999976144],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,23,0,23,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.4153999999761595],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,24,0,24,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.2983999999761693],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,25,0,25,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.29180000001190365],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,26,0,26,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.2661999999880891],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,27,0,27,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.032400000035778476],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,28,0,28,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.6549000000357807],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,29,0,29,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[-0.01850000000001728],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,30,0,30,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[-0.01230000001191911],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,31,0,31,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.3008000000119182],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,32,0,32,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.3341999999880727],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,33,0,33,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.5421999999880711],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,34,0,34,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.5564999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,35,0,35,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.36650000000000205],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,36,0,36,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.3324000000357614],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,37,0,37,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,"[0.34830000001193184,1.8863000000119428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,38,0,38,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,39,0,39,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.47450000000000614],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,40,0,40,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.4819999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,41,0,41,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.46930000001194117],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,42,0,42,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.6146999999880904],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,43,0,43,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,"[0.4673000000119032,1.964700000047685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,44,0,44,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,45,0,45,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.38220000004770327],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,46,0,46,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.4911999999880834],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,47,0,47,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.35240000003574323],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,48,0,48,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.3416999999880943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,49,0,49,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.29180000001193207],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,50,0,50,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.30569999998809294],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,51,0,51,0,1,5bc5fa5248576300014e0739,22,Kobieta,2022-06-04_08h10.06.627,task,2021.1.4,Win32,59.49901827,628b806c463b948bc644b84f,629af7278e6c18f940b51bfd,[0.2586999999880675],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
