key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""comma""]",0,10,0,10,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.25150000000000716],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,11,0,11,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.23360000014305626],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,12,0,12,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.22569999980926525],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,13,0,13,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.12260000014305206],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,14,0,14,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.0887000000476803],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,15,0,15,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.340999999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,16,0,16,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.29180000019073304],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,17,0,17,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.2337999999523106],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,18,0,18,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,"[0.2005999999046395,1.8542999999523175]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,19,0,19,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,20,0,20,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.2171999998092673],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,21,0,21,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.27729999995231935],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,22,0,22,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.25060000014305217],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,23,0,23,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.2505000000000024],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,24,0,24,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.27200000000000557],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,25,0,25,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,"[0.017200000047694175,1.9519000000953781]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,26,0,26,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,27,0,27,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.13659999990463234],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,28,0,28,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.12470000004768167],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,29,0,29,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.0005000000000023874],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,30,0,30,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.10099999999999909],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,31,0,31,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.06799999999999784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,32,0,32,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.26679999995232606],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,33,0,33,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.2365000000000066],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,34,0,34,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.21699999999999875],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,35,0,35,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.1350999999046394],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,36,0,36,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.06170000004769349],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,37,0,37,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.4669000000953645],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,38,0,38,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[1.220099999904619],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,39,0,39,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.4733000001907328],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,40,0,40,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.2605000000000075],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,41,0,41,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.2172999999523313],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,42,0,42,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[-0.015500000000002956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,43,0,43,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.27250000000000796],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,44,0,44,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.1704000000953556],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,45,0,45,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.21870000004767576],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,46,0,46,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.23410000014305865],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,47,0,47,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.30059999990464803],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,48,0,48,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.08400000000000318],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,49,0,49,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.050800000190747596],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,50,0,50,0,1,6048b33e9bbc7bbfa6eeed32,25,Kobieta,2022-05-28_09h28.01.470,task,2021.1.4,Win32,60.06727535,628b806c463b948bc644b84f,6291cedd10dd9f0077eecd82,[0.18329999995231105],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
