key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,sbd,"[""s"",""b"",""d""]","[0.6946999999880745,1.7524000000357631,1.990900000035765,2.803300000011916]",1,SBD,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,ksdg,"[""k"",""s"",""d"",""g""]","[0.7578999999761606,0.9658000000119245,1.3511999999880828,1.597899999976164,11.574099999964247]",1,KSDG,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,dcxz,"[""d"",""c"",""x"",""z""]","[1.4055999999642381,1.8375000000000057,2.3738999999761603,2.6053000000119226,3.4375]",1,DCXZ,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,cfmvk,"[""c"",""f"",""m"",""v"",""k""]","[0.8529999999999944,1.0682999999523162,1.7091999999880727,2.086099999964233,2.5174999999999983,2.781499999999994]",1,CFMVK,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,clwln,"[""c"",""l"",""w"",""l"",""n""]","[1.0873999999761566,1.5852999999523263,2.087299999952336,2.569500000000005,2.968099999964238,3.551899999976172]",1,CLWLN,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,cmctcw,"[""c"",""m"",""c"",""t"",""c"",""w""]","[0.806099999964232,1.318399999976151,2.4028999999761425,2.957499999999982,4.725799999952301,5.021899999976142,5.685799999952309]",0,CMTCWH,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f120c9ff7955b128346ea12,21,Mężczyzna,2022-06-11_09h41.30.315,task,2021.1.4,Win32,59.99520038,6299f149e92ead563fba08ef,62a4471e3649a9bd57c82389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
