key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""period""]",0,[0.2890000000000015],11,0,11,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3329999999999984],12,0,12,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.27200000000000557],13,0,13,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.3359999999999985],14,0,14,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.37299999999999045],15,0,15,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.36700000000000443],16,0,16,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.32200000000000273],17,0,17,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.277000000000001],18,0,18,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.028999999999996362],19,0,19,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2950000000000017],20,0,20,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.3190000000000026],21,0,21,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3050000000000068],22,0,22,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3410000000000082],23,0,23,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2609999999999957],24,0,24,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.32500000000000284],25,0,25,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3539999999999992],26,0,26,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.4680000000000035],27,0,27,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.38299999999999557],28,0,28,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2540000000000049],29,0,29,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.32500000000000284],30,0,30,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3019999999999925],31,0,31,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5100000000000051],32,0,32,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3509999999999991],33,0,33,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.507000000000005],34,0,34,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.39799999999999613],35,0,35,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3380000000000223],36,0,36,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.40100000000001046],37,0,37,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.39500000000001023],38,0,38,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.46399999999999864],39,0,39,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.4199999999999875],40,0,40,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5689999999999884],41,0,41,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.5190000000000055],42,0,42,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3930000000000007],43,0,43,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.4259999999999877],44,0,44,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.257000000000005],45,0,45,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.35900000000000887],46,0,46,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3959999999999866],47,0,47,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.4300000000000068],48,0,48,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[1.0180000000000007],49,0,49,0,1,5f4f5fa9cb9a39000c600ad3,43,Mężczyzna,2022-06-04_08h17.32.635,task,2021.1.4,Win32,60.0240096,628b806c463b948bc644b84f,629af8ecffac1b4a1e7bb01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
