key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,bzm,"[""b"",""z"",""m""]","[0.4612999999970242,0.8613999999985111,2.5412999999970225,3.361399999998511]",1,BZM,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,tpcd,"[""t"",""p"",""c"",""d""]","[0.4178999999985109,0.5581000000015024,0.7481000000015001,0.9778000000044784,1.2678000000044705]",1,TPCD,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,cvnw,"[""c"",""v"",""n"",""w""]","[2.007799999997019,2.7176999999955314,2.9877999999970086,3.2876999999955245,3.6478999999985007]",0,VNVW,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,dtrn,"[""d"",""t"",""r"",""n""]","[0.46120000000297523,0.7339000000059599,0.9411000000014837,1.2309999999999945,1.4009999999999962]",1,DTRN,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,qncbx,"[""q"",""n"",""c"",""b"",""x""]","[0.5078999999985001,0.9378999999985069,1.148200000002987,1.4178999999985251,2.0978999999985035,2.7580000000000098]",1,QNCBX,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,lpzmw,"[""l"",""p"",""z"",""m"",""w""]","[1.0544999999999902,1.2842999999970175,1.4743999999984965,1.6543999999985033,2.1503999999985126,2.3644999999999925]",1,LPZMW,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,605238bfdfe6ffc953c1b760,20,Mężczyzna,2022-06-11_09h31.34.411,task,2021.1.4,Win32,60.00960154,6299f149e92ead563fba08ef,62a444738f4cf27bba80cce8,hmhplw,"[""h"",""m"",""h"",""p"",""l"",""w""]","[1.0010000000000048,1.460899999998503,2.540899999998487,5.760799999997005,6.030899999998496,6.917000000000002,7.260899999998514]",0,HMHNMX,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
