key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,lfw,"[""l"",""f"",""w""]","[1.4014999999999986,1.9558000000715197,2.5655,5.403700000047678]",1,LFW,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,wfmc,"[""w"",""f"",""m"",""c""]","[1.0886999999284797,1.7161999999284774,2.2832999999523196,2.763899999976161,3.7052999999523166]",1,WFMC,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,qwtn,"[""q"",""w"",""t"",""n""]","[0.917699999928459,1.2207999999523054,1.8007999999523179,2.3006999999284687,2.911100000023822]",1,QWTN,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,tcqsk,"[""t"",""c"",""q"",""s"",""k""]","[1.172099999904617,1.6317999999523067,2.179399999976141,2.481699999928452,3.082699999928451,4.513199999928474]",1,TCQSK,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,grswj,"[""g"",""r"",""s"",""w"",""j""]","[1.3409999999999798,1.7084999999999866,2.031800000071513,2.282800000071518,2.8804999999999836,3.6249000000953515]",1,GRSWJ,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,glkdfg,"[""g"",""l"",""k"",""d"",""f"",""g""]","[0.8636000000238653,1.3800000000000239,1.6131000000238487,2.1497000000476874,2.8526000000238696,5.581800000071553,6.533700000047702]",0,GLKDLF,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,6108f1b88fcaa95e51f5efc9,20,Kobieta,2022-06-11_09h19.40.864,task,2021.1.4,Win32,59.30494603,6299f149e92ead563fba08ef,62a441f6d5a018147a4fefbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
