key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,xwk,"[""x"",""w"",""k""]","[0.5339000000953575,0.9849000000953652,1.5528000000715139,1.7838000000715226]",1,XWK,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,sgtx,"[""s"",""g"",""t"",""x""]","[0.7161000000238431,1.0883999999761613,1.3856000000238424,2.0020000000000095,2.4236999999284734]",1,SGTX,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,lklk,"[""l"",""k"",""l"",""k""]","[0.9714000000953718,1.5534999999999997,1.8206000000238447,2.0872000000476874,2.5347000000476783]",1,LKLK,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,sxwcb,"[""s"",""x"",""w"",""c"",""b""]","[1.5351000000238315,2.234499999999997,2.718699999928475,3.0702999999523115,3.453000000000003,3.701899999976149]",1,SXWCB,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,rrhvl,"[""r"",""r"",""h"",""v"",""l""]","[1.039299999952334,1.301200000047686,1.7898999999761713,2.668399999976174,3.2183999999761568,3.568100000023861]",1,RRHVL,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,frptcb,"[""f"",""r"",""p"",""t"",""c"",""b""]","[1.1018000000715347,1.501600000023842,3.6863999999761745,4.3016000000238535,4.636200000047694,4.921500000000009,5.134100000023864]",1,FRPTCB,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5e383a78d03ec6000bb04919,22,Kobieta,2022-06-11_09h14.28.638,task,2021.1.4,Win32,59.89099838,6299f149e92ead563fba08ef,62a440c31be75f39da88f0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
