key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""comma""]",0,[0.31289999999850693],10,0,10,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.5002000000029909],11,0,11,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3542999999970107],12,0,12,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.35120000000299],13,0,13,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.299199999995551],14,0,14,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.3218999999985215],15,0,15,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.33620000000297523],16,0,16,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3541999999955294],17,0,17,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.376100000001486],18,0,18,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.24610000000149057],19,0,19,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.23169999999552715],20,0,20,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.27089999999850534],21,0,21,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.26009999999402567],22,0,22,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.23690000000596],23,0,23,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.22660000000149694],24,0,24,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.0016000000014742],25,0,25,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2470000000000141],26,0,26,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2779999999999916],27,0,27,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.28720000000296864],28,0,28,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.28489999999851534],29,0,29,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2637999999970191],30,0,30,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2848000000044806],31,0,31,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.31960000000148625],32,0,32,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.28460000000148966],33,0,33,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2609000000059609],34,0,34,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2751999999955217],35,0,35,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.30980000000448626],36,0,36,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.25],37,0,37,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.26859999999405204],38,0,38,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2986999999955344],39,0,39,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.2800999999940359],40,0,40,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2120000000000175],41,0,41,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.1266000000014742],42,0,42,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.20750000000001023],43,0,43,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2848000000044806],44,0,44,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,"[0.037200000002968636,1.9813999999985015]",45,0,45,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,46,0,46,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.24320000000298592],47,0,47,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,[0.35620000000295704],48,0,48,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.2848000000044806],49,0,49,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.3310000000000173],50,0,50,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,[0.27510000000148693],51,0,51,0,1,5c6d938c79151c00017c7560,23,Mężczyzna,2022-06-04_08h11.26.298,task,2021.1.4,Win32,143.9470275,628b806c463b948bc644b84f,629af77b871db084a5397aad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
