key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,mvv,"[""m"",""v"",""v""]","[0.9671000001430485,2.9161000001430466,3.035700000047683,3.6599000000953623]",1,MVV,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,lzs,"[""l"",""z"",""s""]","[2.7677000000476824,3.585200000047678,3.7789999999999964,4.665999999999997]",0,LZSZ,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,bttl,"[""b"",""t"",""t"",""l""]","[1.0489999999999924,1.4005999999046281,1.5333999998569396,2.200299999952307,2.4663999998569466]",1,BTTL,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,ddvq,"[""d"",""d"",""v"",""q""]","[1.5837000000476849,1.7522000000476794,2.0512999999523203,2.6172999999523228,3.8004999999999995]",1,DDVQ,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,trxp,"[""t"",""r"",""x"",""p""]","[2.0847999999523097,6.13900000000001,7.136700000047682,7.587299999952307,8.16729999995232]",0,TRXPV,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,xnbmx,"[""x"",""n"",""b"",""m"",""x""]","[1.8425000000000011,2.4507999999523236,3.5015000000000214,3.922799999952332,4.265700000047701,5.143599999904637]",1,XNBMX,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,rlsjq,"[""r"",""l"",""s"",""j"",""q""]","[1.1506000001430436,1.517300000190744,2.5844000000953713,3.169000000000011,3.767800000190732,4.517600000143062]",0,RSLJQ,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f64f12fc0570701c3bfbe7a,22,Kobieta,2022-06-11_09h39.06.999,task,2021.1.4,Win32,59.8372427,6299f149e92ead563fba08ef,62a44457c549e93cd7b5552b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
